1.000000000000000056e-01 3.654383070957254592e-03
1.059560179277615893e-01 3.654383070957254592e-03
1.122667773510813566e-01 3.654383070957254592e-03
1.000000000000000056e-01 3.962688638701478659e-03
1.059560179277615893e-01 3.962688638701478659e-03
1.122667773510813566e-01 3.962688638701478659e-03
1.189534067370319470e-01 3.962688638701478659e-03
1.000000000000000056e-01 4.297004704320839599e-03
1.059560179277615893e-01 4.297004704320839599e-03
1.122667773510813566e-01 4.297004704320839599e-03
1.189534067370319470e-01 4.297004704320839599e-03
1.260382929679727537e-01 4.297004704320839599e-03
1.000000000000000056e-01 4.659525668664682083e-03
1.059560179277615893e-01 4.659525668664682083e-03
1.122667773510813566e-01 4.659525668664682083e-03
1.189534067370319470e-01 4.659525668664682083e-03
1.260382929679727537e-01 4.659525668664682083e-03
1.000000000000000056e-01 5.052631065335679711e-03
1.059560179277615893e-01 5.052631065335679711e-03
1.122667773510813566e-01 5.052631065335679711e-03
1.189534067370319470e-01 5.052631065335679711e-03
1.260382929679727537e-01 5.052631065335679711e-03
1.335451562929898806e-01 5.052631065335679711e-03
1.000000000000000056e-01 5.478901179593945181e-03
1.059560179277615893e-01 5.478901179593945181e-03
1.122667773510813566e-01 5.478901179593945181e-03
1.189534067370319470e-01 5.478901179593945181e-03
1.260382929679727537e-01 5.478901179593945181e-03
1.335451562929898806e-01 5.478901179593945181e-03
1.414991297434576023e-01 5.478901179593945181e-03
1.000000000000000056e-01 5.941133984965033497e-03
1.059560179277615893e-01 5.941133984965033497e-03
1.122667773510813566e-01 5.941133984965033497e-03
1.189534067370319470e-01 5.941133984965033497e-03
1.260382929679727537e-01 5.941133984965033497e-03
1.335451562929898806e-01 5.941133984965033497e-03
1.414991297434576023e-01 5.941133984965033497e-03
1.499268432786045602e-01 5.941133984965033497e-03
1.000000000000000056e-01 6.442363508721370147e-03
1.059560179277615893e-01 6.442363508721370147e-03
1.122667773510813566e-01 6.442363508721370147e-03
1.189534067370319470e-01 6.442363508721370147e-03
1.260382929679727537e-01 6.442363508721370147e-03
1.335451562929898806e-01 6.442363508721370147e-03
1.414991297434576023e-01 6.442363508721370147e-03
1.499268432786045602e-01 6.442363508721370147e-03
1.588565129428052836e-01 6.442363508721370147e-03
1.059560179277615893e-01 6.985879746785249485e-03
1.122667773510813566e-01 6.985879746785249485e-03
1.189534067370319470e-01 6.985879746785249485e-03
1.260382929679727537e-01 6.985879746785249485e-03
1.335451562929898806e-01 6.985879746785249485e-03
