5.672426068491979168e-01 1.071891319205128639e+02
6.010276782070382851e-01 1.071891319205128639e+02
6.368249944718588074e-01 1.071891319205128639e+02
6.747544053110694495e-01 1.071891319205128639e+02
7.149428986597579083e-01 1.071891319205128639e+02
7.575250258771913936e-01 1.071891319205128639e+02
8.026433522257175879e-01 1.071891319205128639e+02
8.504489341802679014e-01 1.071891319205128639e+02
9.011018251665020573e-01 1.071891319205128639e+02
9.547716114208059102e-01 1.071891319205128639e+02
1.011637979766207618e+00 1.071891319205128639e+02
1.071891319205128035e+00 1.071891319205128639e+02
1.135733358343105737e+00 1.071891319205128639e+02
1.203377840777589913e+00 1.071891319205128639e+02
1.275051240713013456e+00 1.071891319205128639e+02
1.350993521198027292e+00 1.071891319205128639e+02
1.431458937523479191e+00 1.071891319205128639e+02
1.516716888470923230e+00 1.071891319205128639e+02
1.607052818261639260e+00 1.071891319205128639e+02
1.702769172225900407e+00 1.071891319205128639e+02
1.804186409392072754e+00 1.071891319205128639e+02
1.911644075385702690e+00 1.071891319205128639e+02
2.025501939230667681e+00 1.071891319205128639e+02
2.146141197858404848e+00 1.071891319205128639e+02
2.273965752357928860e+00 1.071891319205128639e+02
2.409403560239525621e+00 1.071891319205128639e+02
2.552908068239517991e+00 1.071891319205128639e+02
2.704959730463135870e+00 1.071891319205128639e+02
2.866067616948251739e+00 1.071891319205128639e+02
3.036771118035459072e+00 1.071891319205128639e+02
3.217641750250737065e+00 1.071891319205128639e+02
3.409285069746812891e+00 1.071891319205128639e+02
3.612342699709432114e+00 1.071891319205128639e+02
3.827494478516312970e+00 1.071891319205128639e+02
4.055460735840830111e+00 1.071891319205128639e+02
4.297004704320841917e+00 1.071891319205128639e+02
4.552935074866949705e+00 1.071891319205128639e+02
4.824108704165371186e+00 1.071891319205128639e+02
5.111433483440167791e+00 1.071891319205128639e+02
5.415871378079473608e+00 1.071891319205128639e+02
5.738441648302395670e+00 1.071891319205128639e+02
3.370064329271929005e-01 1.162322468679851823e+02
3.570785964900463627e-01 1.162322468679851823e+02
3.783462617131930217e-01 1.162322468679851823e+02
4.008806328898465443e-01 1.162322468679851823e+02
4.247571552536899553e-01 1.162322468679851823e+02
4.500557675700498916e-01 1.162322468679851823e+02
4.768611697714470465e-01 1.162322468679851823e+02
5.052631065335680960e-01 1.162322468679851823e+02
5.353566677410726005e-01 1.162322468679851823e+02
5.672426068491979168e-01 1.162322468679851823e+02
6.010276782070382851e-01 1.162322468679851823e+02
6.368249944718588074e-01 1.162322468679851823e+02
6.747544053110694495e-01 1.162322468679851823e+02
7.149428986597579083e-01 1.162322468679851823e+02
7.575250258771913936e-01 1.162322468679851823e+02
8.026433522257175879e-01 1.162322468679851823e+02
8.504489341802679014e-01 1.162322468679851823e+02
9.011018251665020573e-01 1.162322468679851823e+02
9.547716114208059102e-01 1.162322468679851823e+02
1.011637979766207618e+00 1.162322468679851823e+02
1.071891319205128035e+00 1.162322468679851823e+02
1.135733358343105737e+00 1.162322468679851823e+02
1.203377840777589913e+00 1.162322468679851823e+02
1.275051240713013456e+00 1.162322468679851823e+02
1.350993521198027292e+00 1.162322468679851823e+02
1.431458937523479191e+00 1.162322468679851823e+02
1.516716888470923230e+00 1.162322468679851823e+02
1.607052818261639260e+00 1.162322468679851823e+02
1.702769172225900407e+00 1.162322468679851823e+02
1.804186409392072754e+00 1.162322468679851823e+02
1.911644075385702690e+00 1.162322468679851823e+02
2.025501939230667681e+00 1.162322468679851823e+02
2.146141197858404848e+00 1.162322468679851823e+02
2.273965752357928860e+00 1.162322468679851823e+02
2.409403560239525621e+00 1.162322468679851823e+02
2.552908068239517991e+00 1.162322468679851823e+02
2.704959730463135870e+00 1.162322468679851823e+02
2.866067616948251739e+00 1.162322468679851823e+02
3.036771118035459072e+00 1.162322468679851823e+02
3.217641750250737065e+00 1.162322468679851823e+02
3.409285069746812891e+00 1.162322468679851823e+02
3.612342699709432114e+00 1.162322468679851823e+02
3.827494478516312970e+00 1.162322468679851823e+02
4.055460735840830111e+00 1.162322468679851823e+02
4.297004704320841917e+00 1.162322468679851823e+02
4.552935074866949705e+00 1.162322468679851823e+02
4.824108704165371186e+00 1.162322468679851823e+02
5.111433483440167791e+00 1.162322468679851823e+02
5.415871378079473608e+00 1.162322468679851823e+02
5.738441648302395670e+00 1.162322468679851823e+02
6.080224261649424200e+00 1.162322468679851823e+02
6.442363508721373755e+00 1.162322468679851823e+02
6.826071834272389616e+00 1.162322468679851823e+02
7.232633896483537050e+00 1.162322468679851823e+02
7.663410868007458632e+00 1.162322468679851823e+02
8.119844993184013759e+00 1.162322468679851823e+02
8.603464416684504457e+00 1.162322468679851823e+02
9.115888299750823265e+00 1.162322468679851823e+02
9.658832241158703980e+00 1.162322468679851823e+02
1.023411402105453760e+01 1.162322468679851823e+02
1.084365968689610860e+01 1.162322468679851823e+02
1.148951000187309823e+01 1.162322468679851823e+02
1.217382727739662052e+01 1.162322468679851823e+02
1.289890261253309411e+01 1.162322468679851823e+02
1.366716356462007376e+01 1.162322468679851823e+02
1.448118227674534531e+01 1.162322468679851823e+02
1.534368408930013139e+01 1.162322468679851823e+02
1.625755666443794922e+01 1.162322468679851823e+02
1.722585965398787522e+01 1.162322468679851823e+02
1.825183494319044186e+01 1.162322468679851823e+02
1.933891750455232028e+01 1.162322468679851823e+02
2.049074689815848060e+01 1.162322468679851823e+02
2.171117945694505380e+01 1.162322468679851823e+02
2.300430119772919113e+01 1.162322468679851823e+02
2.437444150122221842e+01 1.162322468679851823e+02
2.582618760682677461e+01 1.162322468679851823e+02
2.736439997074672092e+01 1.162322468679851823e+02
2.899422853882878215e+01 1.162322468679851823e+02
3.072112998861759081e+01 1.162322468679851823e+02
3.255088599835060137e+01 1.162322468679851823e+02
3.448962260405759395e+01 1.162322468679851823e+02
